Timestamp,Source IP,Destination IP,packet length,protocol
1682190856.710824000,216.58.212.1,192.168.100.5,54,TCP
1682190856.710824000,216.58.212.1,192.168.100.5,56,TCP
1682190856.712677000,216.58.212.1,192.168.100.5,1164,QUIC
1682190856.713759000,192.168.100.5,216.58.212.1,78,QUIC
1682190856.714589000,216.58.212.1,192.168.100.5,68,QUIC
1682190856.714976000,192.168.100.5,216.58.212.1,73,QUIC
1682190856.724441000,192.168.100.5,216.58.212.1,54,TCP
1682190856.731936000,216.58.212.1,192.168.100.5,1395,QUIC
1682190856.731936000,216.58.212.1,192.168.100.5,1399,QUIC
1682190856.732356000,216.58.212.1,192.168.100.5,1399,QUIC
1682190856.732356000,216.58.212.1,192.168.100.5,1399,QUIC
1682190856.732356000,216.58.212.1,192.168.100.5,227,QUIC
1682190856.732356000,216.58.212.1,192.168.100.5,68,QUIC
1682190856.734133000,192.168.100.5,216.58.212.1,80,QUIC
1682190856.736598000,216.58.212.1,192.168.100.5,1395,QUIC
1682190856.736598000,216.58.212.1,192.168.100.5,194,QUIC
1682190856.736742000,192.168.100.5,142.250.184.131,55,TCP
1682190856.738176000,192.168.100.5,216.58.212.1,85,QUIC
1682190856.738970000,216.58.212.1,192.168.100.5,68,QUIC
1682190856.747222000,142.250.184.131,192.168.100.5,66,TCP
1682190856.748005000,216.58.212.1,192.168.100.5,69,QUIC
1682190856.761326000,192.168.100.5,216.58.212.1,75,QUIC
1682190856.929208000,216.58.212.1,192.168.100.5,54,TCP
1682190856.929241000,192.168.100.5,216.58.212.1,54,TCP
1682190856.954403000,192.168.100.5,142.251.141.45,1399,QUIC
1682190856.954483000,192.168.100.5,142.251.141.45,1399,QUIC
1682190856.954519000,192.168.100.5,142.251.141.45,302,QUIC
1682190856.966200000,216.58.212.1,192.168.100.5,1395,QUIC
1682190856.966553000,192.168.100.5,216.58.212.1,73,QUIC
1682190856.966737000,216.58.212.1,192.168.100.5,1399,QUIC
1682190856.966737000,216.58.212.1,192.168.100.5,1399,QUIC
1682190856.966737000,216.58.212.1,192.168.100.5,1399,QUIC
1682190856.966737000,216.58.212.1,192.168.100.5,88,QUIC
1682190856.966737000,216.58.212.1,192.168.100.5,68,QUIC
1682190856.966967000,192.168.100.5,216.58.212.1,74,QUIC
1682190856.967543000,142.251.141.45,192.168.100.5,68,QUIC
1682190856.968022000,142.251.141.45,192.168.100.5,72,QUIC
1682190856.989567000,192.168.100.5,142.251.141.45,74,QUIC
1682190857.001731000,216.58.212.1,192.168.100.5,70,QUIC
1682190857.048280000,142.251.141.45,192.168.100.5,528,QUIC
1682190857.048603000,192.168.100.5,142.251.141.45,73,QUIC
1682190857.049135000,142.251.141.45,192.168.100.5,249,QUIC
1682190857.049296000,192.168.100.5,142.251.141.45,82,QUIC
1682190857.049383000,142.251.141.45,192.168.100.5,176,QUIC
1682190857.058644000,216.58.212.1,192.168.100.5,1395,QUIC
1682190857.058644000,216.58.212.1,192.168.100.5,1399,QUIC
1682190857.059017000,192.168.100.5,216.58.212.1,79,QUIC
1682190857.059126000,216.58.212.1,192.168.100.5,1399,QUIC
1682190857.059126000,216.58.212.1,192.168.100.5,1399,QUIC
1682190857.059126000,216.58.212.1,192.168.100.5,1399,QUIC
1682190857.059126000,216.58.212.1,192.168.100.5,1160,QUIC
1682190857.059126000,216.58.212.1,192.168.100.5,68,QUIC
1682190857.059484000,192.168.100.5,216.58.212.1,75,QUIC
1682190857.060813000,142.251.141.45,192.168.100.5,68,QUIC
1682190857.070079000,192.168.100.5,142.251.141.45,74,QUIC
1682190857.092631000,192.168.100.5,192.168.100.1,74,DNS
1682190857.094578000,216.58.212.1,192.168.100.5,70,QUIC
1682190857.102534000,192.168.100.1,192.168.100.5,90,DNS
1682190857.103539000,192.168.100.5,192.168.100.1,74,DNS
1682190857.107718000,192.168.100.1,192.168.100.5,90,DNS
1682190857.108129000,192.168.100.5,192.168.100.1,74,DNS
1682190857.126175000,192.168.100.1,192.168.100.5,102,DNS
1682190862.539685000,192.168.100.5,142.251.141.45,1399,QUIC
1682190862.539841000,192.168.100.5,142.251.141.45,1399,QUIC
1682190862.539929000,192.168.100.5,142.251.141.45,541,QUIC
1682190862.555925000,142.251.141.45,192.168.100.5,68,QUIC
1682190862.555925000,142.251.141.45,192.168.100.5,72,QUIC
1682190862.576417000,192.168.100.5,142.251.141.45,74,QUIC
1682190862.900092000,192.168.100.5,192.229.221.95,55,DATA
1682190862.911989000,192.229.221.95,192.168.100.5,66,TCP
1682190863.040719000,142.251.141.45,192.168.100.5,1395,QUIC
1682190863.040719000,142.251.141.45,192.168.100.5,296,QUIC
1682190863.041608000,192.168.100.5,142.251.141.45,78,QUIC
1682190863.041916000,142.251.141.45,192.168.100.5,282,QUIC
1682190863.063518000,192.168.100.5,142.251.141.45,74,QUIC
1682190863.078424000,142.251.141.45,192.168.100.5,69,QUIC
1682190863.140452000,192.168.100.5,162.125.66.18,202,TLS
1682190863.140555000,192.168.100.5,162.125.66.18,1150,TLS
1682190863.140651000,192.168.100.5,162.125.66.18,298,TLS
1682190863.180113000,162.125.66.18,192.168.100.5,56,TCP
1682190863.180113000,162.125.66.18,192.168.100.5,56,TCP
1682190863.180344000,162.125.66.18,192.168.100.5,56,TCP
1682190863.510186000,162.125.66.18,192.168.100.5,299,TLS
1682190863.559349000,192.168.100.5,162.125.66.18,54,TCP
1682190863.573715000,192.168.100.5,142.251.141.45,1399,DATA
1682190863.573793000,192.168.100.5,142.251.141.45,1399,DATA
1682190863.573831000,192.168.100.5,142.251.141.45,160,DATA
1682190863.589850000,142.251.141.45,192.168.100.5,69,DATA
1682190863.589943000,142.251.141.45,192.168.100.5,68,DATA
1682190863.611208000,192.168.100.5,142.251.141.45,76,DATA
1682190863.757163000,142.251.141.45,192.168.100.5,1395,DATA
1682190863.757163000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.757835000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.757835000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.757835000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.757835000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.757835000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.757835000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.757835000,142.251.141.45,192.168.100.5,637,DATA
1682190863.758121000,192.168.100.5,142.251.141.45,80,DATA
1682190863.758590000,192.168.100.5,142.251.141.45,75,DATA
1682190863.794314000,142.251.141.45,192.168.100.5,70,DATA
1682190863.798964000,142.251.141.45,192.168.100.5,1394,DATA
1682190863.798964000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.798964000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.798964000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.798964000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.798964000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.798964000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.798964000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.798964000,142.251.141.45,192.168.100.5,450,DATA
1682190863.799347000,192.168.100.5,142.251.141.45,75,DATA
1682190863.808437000,142.251.141.45,192.168.100.5,1392,DATA
1682190863.808788000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.808979000,192.168.100.5,142.251.141.45,75,DATA
1682190863.809189000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.809189000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.809189000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.809307000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.809419000,192.168.100.5,142.251.141.45,75,DATA
1682190863.810727000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.810727000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.810727000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.810943000,192.168.100.5,142.251.141.45,75,DATA
1682190863.811097000,142.251.141.45,192.168.100.5,576,DATA
1682190863.815214000,142.251.141.45,192.168.100.5,1392,DATA
1682190863.815478000,192.168.100.5,142.251.141.45,75,DATA
1682190863.815622000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.816480000,142.251.141.45,192.168.100.5,1399,DATA
1682190863.816480000,142.251.141.45,192.168.100.5,1316,DATA
1682190863.816695000,192.168.100.5,142.251.141.45,75,DATA
1682190863.816824000,142.251.141.45,192.168.100.5,191,DATA
1682190863.839647000,192.168.100.5,142.251.141.45,76,DATA
1682190863.850768000,142.251.141.45,192.168.100.5,82,DATA
1682190863.850981000,192.168.100.5,142.251.141.45,77,DATA
1682190863.934175000,192.168.100.5,216.58.212.1,62,TCP
1682190863.942004000,192.168.100.5,142.250.184.131,285,DATA
1682190863.943525000,192.168.100.5,142.250.184.131,282,DATA
1682190863.945687000,216.58.212.1,192.168.100.5,62,TCP
1682190863.945747000,192.168.100.5,216.58.212.1,54,TCP
1682190863.947523000,192.168.100.5,216.58.212.1,571,TLS
1682190863.954085000,142.250.184.131,192.168.100.5,73,DATA
1682190863.954364000,142.250.184.131,192.168.100.5,1395,DATA
1682190863.954576000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.954744000,192.168.100.5,142.250.184.131,78,DATA
1682190863.955425000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.955425000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.955425000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.955425000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.955425000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.955425000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.955425000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.955425000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.955716000,192.168.100.5,142.250.184.131,74,DATA
1682190863.956369000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.956369000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.956369000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.956369000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.956369000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.956369000,142.250.184.131,192.168.100.5,69,DATA
1682190863.956369000,142.250.184.131,192.168.100.5,659,DATA
1682190863.956661000,192.168.100.5,142.250.184.131,75,DATA
1682190863.957499000,142.250.184.131,192.168.100.5,1395,DATA
1682190863.957499000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.957499000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.957499000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.957499000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.957499000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.957852000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.959086000,192.168.100.5,142.250.184.131,80,DATA
1682190863.959105000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.959105000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.959105000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.959105000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.959105000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.959105000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.959105000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.959105000,142.250.184.131,192.168.100.5,1399,DATA
1682190863.959105000,142.250.184.131,192.168.100.5,561,DATA
1682190863.959251000,216.58.212.1,192.168.100.5,54,TCP
1682190863.959343000,192.168.100.5,142.250.184.131,75,DATA
1682190863.968661000,142.250.184.131,192.168.100.5,69,DATA
1682190863.994304000,216.58.212.1,192.168.100.5,1466,TLS
1682190863.994887000,216.58.212.1,192.168.100.5,1466,TCP
1682190863.994920000,192.168.100.5,216.58.212.1,54,TCP
1682190863.995100000,216.58.212.1,192.168.100.5,4290,TCP
1682190863.995100000,216.58.212.1,192.168.100.5,1274,TLS
1682190863.995136000,192.168.100.5,216.58.212.1,54,TCP
1682190864.005933000,192.168.100.5,216.58.212.1,118,TLS
1682190864.006380000,192.168.100.5,216.58.212.1,224,TLS
1682190864.006423000,192.168.100.5,216.58.212.1,362,TLS
1682190864.016787000,216.58.212.1,192.168.100.5,668,TLS
1682190864.018734000,192.168.100.5,216.58.212.1,85,TLS
1682190864.018847000,216.58.212.1,192.168.100.5,85,TLS
1682190864.020132000,216.58.212.1,192.168.100.5,363,TLS
1682190864.020154000,192.168.100.5,216.58.212.1,54,TCP
1682190864.020299000,216.58.212.1,192.168.100.5,1466,TLS
1682190864.020315000,192.168.100.5,216.58.212.1,54,TCP
1682190864.021365000,216.58.212.1,192.168.100.5,1466,TLS
1682190864.021392000,192.168.100.5,216.58.212.1,54,TCP
1682190864.021699000,216.58.212.1,192.168.100.5,2878,TLS
1682190864.021726000,192.168.100.5,216.58.212.1,54,TCP
1682190864.022242000,216.58.212.1,192.168.100.5,1466,TLS
1682190864.022242000,216.58.212.1,192.168.100.5,840,TLS
1682190864.022242000,216.58.212.1,192.168.100.5,93,TLS
1682190864.022282000,192.168.100.5,216.58.212.1,54,TCP
1682190864.024628000,192.168.100.5,216.58.212.1,93,TLS
1682190864.024742000,192.168.100.5,216.58.212.1,93,TLS
1682190864.025164000,192.168.100.5,216.58.212.1,1399,QUIC
1682190864.026425000,192.168.100.5,216.58.212.1,78,TLS
1682190864.026498000,192.168.100.5,216.58.212.1,54,TCP
1682190864.035790000,216.58.212.1,192.168.100.5,56,TCP
1682190864.036986000,216.58.212.1,192.168.100.5,56,TCP
1682190864.037428000,216.58.212.1,192.168.100.5,54,TCP
1682190864.037453000,192.168.100.5,216.58.212.1,54,TCP
1682190864.064593000,216.58.212.1,192.168.100.5,1399,QUIC
1682190864.074164000,216.58.212.1,192.168.100.5,1399,QUIC
1682190864.074164000,216.58.212.1,192.168.100.5,657,QUIC
1682190864.074231000,216.58.212.1,192.168.100.5,69,QUIC
1682190864.077169000,192.168.100.5,216.58.212.1,155,QUIC
1682190864.091241000,216.58.212.1,192.168.100.5,165,QUIC
1682190864.113803000,192.168.100.5,216.58.212.1,74,QUIC
1682190866.753093000,192.168.100.5,142.250.184.131,55,DATA
1682190866.764618000,142.250.184.131,192.168.100.5,66,TCP
1682190870.880050000,192.168.100.5,162.125.66.18,202,TLS
1682190870.880195000,192.168.100.5,162.125.66.18,1150,TLS
1682190870.880390000,192.168.100.5,162.125.66.18,322,TLS
1682190870.916485000,162.125.66.18,192.168.100.5,56,TCP
1682190870.918034000,162.125.66.18,192.168.100.5,56,TCP
1682190870.918210000,162.125.66.18,192.168.100.5,56,TCP
1682190870.937079000,192.168.100.5,142.251.141.45,1399,DATA
1682190870.937158000,192.168.100.5,142.251.141.45,1399,DATA
1682190870.937197000,192.168.100.5,142.251.141.45,159,DATA
1682190870.957550000,142.251.141.45,192.168.100.5,70,DATA
1682190870.957550000,142.251.141.45,192.168.100.5,68,DATA
1682190870.978025000,192.168.100.5,142.251.141.45,75,DATA
1682190871.149252000,142.251.141.45,192.168.100.5,1395,DATA
1682190871.149252000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.149496000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.149496000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.149496000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.149702000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.149702000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.149702000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.149702000,142.251.141.45,192.168.100.5,637,DATA
1682190871.150282000,192.168.100.5,142.251.141.45,79,DATA
1682190871.186523000,142.251.141.45,192.168.100.5,71,DATA
1682190871.187884000,142.251.141.45,192.168.100.5,1394,DATA
1682190871.187963000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.188199000,192.168.100.5,142.251.141.45,74,DATA
1682190871.188748000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.188748000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.188748000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.188748000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.188748000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.188748000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.188748000,142.251.141.45,192.168.100.5,450,DATA
1682190871.189059000,192.168.100.5,142.251.141.45,74,DATA
1682190871.200524000,142.251.141.45,192.168.100.5,1392,DATA
1682190871.200524000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.200797000,192.168.100.5,142.251.141.45,74,DATA
1682190871.201180000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.201180000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.201180000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.201180000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.201180000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.201180000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.201180000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.201180000,142.251.141.45,192.168.100.5,576,DATA
1682190871.201498000,192.168.100.5,142.251.141.45,74,DATA
1682190871.206968000,142.251.141.45,192.168.100.5,1392,DATA
1682190871.206968000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.207261000,192.168.100.5,142.251.141.45,74,DATA
1682190871.207486000,142.251.141.45,192.168.100.5,1399,DATA
1682190871.207486000,142.251.141.45,192.168.100.5,1315,DATA
1682190871.207785000,192.168.100.5,142.251.141.45,74,DATA
1682190871.208736000,142.251.141.45,192.168.100.5,133,DATA
1682190871.230411000,192.168.100.5,142.251.141.45,75,DATA
1682190872.918755000,192.168.100.5,192.229.221.95,55,DATA
1682190872.930861000,192.229.221.95,192.168.100.5,66,TCP
1682190873.759552000,162.125.66.18,192.168.100.5,1466,TLS
1682190873.759552000,162.125.66.18,192.168.100.5,669,TLS
1682190873.759843000,192.168.100.5,162.125.66.18,54,TCP
1682190873.808854000,192.168.100.5,162.125.66.18,932,TLS
1682190873.846605000,162.125.66.18,192.168.100.5,56,TCP
1682190874.152131000,162.125.66.18,192.168.100.5,1466,TLS
1682190874.152131000,162.125.66.18,192.168.100.5,446,TLS
1682190874.152227000,192.168.100.5,162.125.66.18,54,TCP
1682190874.153041000,162.125.66.18,192.168.100.5,2878,TLS
1682190874.153119000,192.168.100.5,162.125.66.18,54,TCP
1682190874.153408000,162.125.66.18,192.168.100.5,1466,TCP
1682190874.153408000,162.125.66.18,192.168.100.5,1365,TLS
1682190874.153470000,192.168.100.5,162.125.66.18,54,TCP
1682190874.154361000,162.125.66.18,192.168.100.5,1466,TLS
1682190874.154744000,162.125.66.18,192.168.100.5,2878,TCP
1682190874.154804000,192.168.100.5,162.125.66.18,54,TCP
1682190874.155971000,162.125.66.18,192.168.100.5,1234,TLS
1682190874.155971000,162.125.66.18,192.168.100.5,1466,TLS
1682190874.155971000,162.125.66.18,192.168.100.5,1466,TCP
1682190874.155971000,162.125.66.18,192.168.100.5,1466,TCP
1682190874.156112000,192.168.100.5,162.125.66.18,54,TCP
1682190874.156397000,162.125.66.18,192.168.100.5,1016,TLS
1682190874.156465000,192.168.100.5,162.125.66.18,54,TCP
1682190874.156626000,162.125.66.18,192.168.100.5,492,TLS
1682190874.157860000,162.125.66.18,192.168.100.5,1466,TLS
1682190874.157920000,192.168.100.5,162.125.66.18,54,TCP
1682190874.158210000,162.125.66.18,192.168.100.5,677,TLS
1682190874.158436000,162.125.66.18,192.168.100.5,2878,TLS
1682190874.158436000,162.125.66.18,192.168.100.5,253,TLS
1682190874.158544000,192.168.100.5,162.125.66.18,54,TCP
1682190874.158961000,162.125.66.18,192.168.100.5,1466,TLS
1682190874.159139000,162.125.66.18,192.168.100.5,700,TLS
1682190874.159215000,192.168.100.5,162.125.66.18,54,TCP
1682190874.161791000,162.125.66.18,192.168.100.5,7114,TLS
1682190874.161791000,162.125.66.18,192.168.100.5,118,TLS
1682190874.162017000,192.168.100.5,162.125.66.18,54,TCP
1682190874.169455000,162.125.66.18,192.168.100.5,1064,TLS
1682190874.169618000,162.125.66.18,192.168.100.5,117,TLS
1682190874.169675000,192.168.100.5,162.125.66.18,54,TCP
1682190874.185853000,162.125.66.18,192.168.100.5,1466,TLS
1682190874.186200000,162.125.66.18,192.168.100.5,1466,TCP
1682190874.186200000,162.125.66.18,192.168.100.5,77,TLS
1682190874.186257000,192.168.100.5,162.125.66.18,54,TCP
1682190874.290224000,192.168.100.5,162.125.248.18,587,TLS
1682190874.332549000,162.125.248.18,192.168.100.5,148,TLS
1682190874.375612000,192.168.100.5,162.125.248.18,54,TCP
1682190874.883550000,162.125.66.18,192.168.100.5,376,TLS
1682190874.924342000,162.125.66.18,192.168.100.5,2878,TLS
1682190874.924398000,192.168.100.5,162.125.66.18,54,TCP
1682190874.924486000,162.125.66.18,192.168.100.5,1466,TCP
1682190874.924486000,162.125.66.18,192.168.100.5,708,TLS
1682190874.924518000,192.168.100.5,162.125.66.18,54,TCP
1682190874.925743000,162.125.66.18,192.168.100.5,1466,TLS
1682190874.925789000,192.168.100.5,162.125.66.18,54,TCP
1682190874.926099000,162.125.66.18,192.168.100.5,1279,TLS
1682190874.926621000,162.125.66.18,192.168.100.5,1466,TLS
